

7.24485,0.2466,6.26323
7.24485,0.23343,6.25844
7.24845,0.23942,6.25605
7.26042,0.2466,6.25006
7.24964,0.249,6.25725
7.25084,0.27174,6.24408
7.24964,0.25618,6.26084
7.25443,0.25738,6.2776
MEDIA X, MEDIA Y, MEDIA Z 
7.25033,0.24814,6.26015, 
INCERTEZAS X,INCERTEZAS Y,INCERTEZAS Z
0.00509,0.01175,0.0085
0.00035,0.00035,0.00035
INC FINAL X,INC FINAL Y,INC FINAL Z
0.0051,0.01175,0.00851
ANG ENCODER,ANG APP,INC FINAL ANG

050.1749,49.20826,0.0449



 X,Y,Z 
8.24204,0.39145,4.84946
8.23246,0.40821,4.83389
8.24922,0.39025,4.8291
8.24084,0.39145,4.83389
8.24802,0.39744,4.8327
8.25281,0.39624,4.83389
8.22887,0.38427,4.82192
8.25281,0.40103,4.84227
8.24084,0.40342,4.83389
8.24443,0.39744,4.82551
8.23366,0.39385,4.81953
8.23965,0.39624,4.83748
8.23605,0.40821,4.83748
8.23605,0.41659,4.8291
8.24683,0.38906,4.83629
8.23486,0.40223,4.82671
8.22528,0.38666,4.83988
8.23965,0.38547,4.83509
8.24204,0.39983,4.84347
8.24683,0.39744,4.8303
8.24683,0.40701,4.83389
MEDIA X, MEDIA Y, MEDIA Z 
8.24096,0.39732,4.83361, 
INCERTEZAS X,INCERTEZAS Y,INCERTEZAS Z
0.00749,0.0084,0.00708
0.00035,0.00035,0.00035
INC FINAL X,INC FINAL Y,INC FINAL Z
0.0075,0.0084,0.00709
ANG ENCODER,ANG APP,INC FINAL ANG

060.0750,59.63591,0.0533



 X,Y,Z 
8.93396,0.38786,3.33273
8.94234,0.41539,3.33991
8.94593,0.41779,3.33153
8.94115,0.41539,3.31597
8.94953,0.39744,3.33273
8.94833,0.4118,3.34111
8.95431,0.38906,3.33273
8.95072,0.42018,3.32674
8.94593,0.40462,3.3435
8.94234,0.40582,3.33153
8.93756,0.40462,3.3447
8.95671,0.42737,3.34231
8.93636,0.40223,3.3435
8.94354,0.39983,3.36266
8.95791,0.41061,3.35308
8.96509,0.39025,3.33752
8.93875,0.40941,3.34949
8.94593,0.39504,3.3459
8.95192,0.40941,3.33512
8.95551,0.40223,3.33991
8.94833,0.39744,3.33033
MEDIA X, MEDIA Y, MEDIA Z 
8.94725,0.40542,3.33871, 
INCERTEZAS X,INCERTEZAS Y,INCERTEZAS Z
0.00789,0.0106,0.01002
0.00035,0.00035,0.00035
INC FINAL X,INC FINAL Y,INC FINAL Z
0.0079,0.0106,0.01002
ANG ENCODER,ANG APP,INC FINAL ANG

070.1999,69.5559,0.07163



 X,Y,Z 
9.43316,0.34596,1.54306
9.44513,0.35314,1.53109
9.43076,0.36272,1.52511
9.42597,0.35913,1.54187
9.43794,0.33998,1.54426
9.43555,0.33998,1.53229
9.43435,0.35075,1.53468
9.44153,0.38188,1.51314
9.43555,0.32082,1.52391
9.42837,0.32561,1.54785
9.43794,0.35314,1.52391
9.43316,0.34716,1.51553
9.42837,0.38068,1.52152
9.42597,0.35434,1.51673
9.43555,0.35674,1.5263
9.42597,0.33639,1.53109
9.44393,0.33519,1.52271
9.41999,0.3304,1.52271
9.42238,0.30765,1.53229
9.41879,0.31963,1.51194
9.44393,0.3699,1.52152
MEDIA X, MEDIA Y, MEDIA Z 
9.43258,0.34625,1.52779, 
INCERTEZAS X,INCERTEZAS Y,INCERTEZAS Z
0.00776,0.01945,0.0103
0.00035,0.00035,0.00035
INC FINAL X,INC FINAL Y,INC FINAL Z
0.00777,0.01945,0.01031
ANG ENCODER,ANG APP,INC FINAL ANG

080.0999,80.80585,0.07633



 X,Y,Z 
9.56484,0.40103,-0.13886
9.56244,0.39145,-0.13767
9.55885,0.38906,-0.13168
9.56843,0.39145,-0.13168
9.55885,0.38068,-0.13168
9.55526,0.38427,-0.1245
9.57322,0.38786,-0.11612
9.57441,0.39265,-0.11492
9.57441,0.39145,-0.12689
9.57322,0.39265,-0.13288
9.56364,0.38307,-0.1233
9.56484,0.39025,-0.12809
9.55765,0.39863,-0.12929
9.56484,0.39624,-0.12929
9.55406,0.38307,-0.1245
9.55406,0.39145,-0.13288
9.56124,0.38547,-0.1257
9.56484,0.39025,-0.12689
9.55765,0.39265,-0.15203
9.56962,0.39504,-0.11971
9.56723,0.39744,-0.12809
MEDIA X, MEDIA Y, MEDIA Z 
9.56398,0.39077,-0.12889, 
INCERTEZAS X,INCERTEZAS Y,INCERTEZAS Z
0.00659,0.00536,0.00806
0.00035,0.00035,0.00035
INC FINAL X,INC FINAL Y,INC FINAL Z
0.0066,0.00537,0.00807
ANG ENCODER,ANG APP,INC FINAL ANG

090.0000,90.77145,0.06234


