

7.29034,0.11612,6.22014
7.3095,0.12689,6.20218
7.30471,0.14245,6.20817
7.29034,0.13767,6.20098
7.28675,0.10774,6.20817
7.3071,0.13288,6.20338
7.30112,0.13767,6.21295
7.29872,0.10534,6.21535
7.30351,0.11851,6.20098
MEDIA X, MEDIA Y, MEDIA Z 
7.29964,0.13311,6.20651, 
INCERTEZAS X,INCERTEZAS Y,INCERTEZAS Z
0.00742,0.01445,0.00878
0.00035,0.00035,0.00035
INC FINAL X,INC FINAL Y,INC FINAL Z
0.00743,0.01445,0.00878
ANG ENCODER,ANG APP,INC FINAL ANG

050.1749,49.63186,0.05239



 X,Y,Z 
8.27436,0.03591,4.75369
8.28992,0.0012,4.77284
8.29112,0.02035,4.75369
8.28753,0.06464,4.75848
8.29351,0.03591,4.75608
8.29232,0.05387,4.75967
8.29232,0.01915,4.75967
8.29471,0.05267,4.76446
8.28753,0.03232,4.75848
8.2983,0.01556,4.75608
8.28154,0.03472,4.76326
8.28753,0.02993,4.77045
8.2983,0.05387,4.75728
8.28753,0.05387,4.76207
8.30189,0.05028,4.75369
8.28514,0.05986,4.77045
8.29471,0.05028,4.76087
8.27915,0.03232,4.77763
8.28035,0.03232,4.77404
8.29112,0.0431,4.76446
8.32464,-0.05626,4.72975
MEDIA X, MEDIA Y, MEDIA Z 
8.29112,0.03409,4.76081, 
INCERTEZAS X,INCERTEZAS Y,INCERTEZAS Z
0.01024,0.02623,0.01003
0.00035,0.00035,0.00035
INC FINAL X,INC FINAL Y,INC FINAL Z
0.01025,0.02623,0.01003
ANG ENCODER,ANG APP,INC FINAL ANG

060.0750,60.1355,0.07453



 X,Y,Z 
9.00818,0.0395,3.1807
8.99741,0.07302,3.16513
9.01178,0.13048,3.17351
9.02375,0.05626,3.16753
9.02375,0.04669,3.15556
9.01656,0.03472,3.16873
9.01776,0.03352,3.1795
9.00818,0.02274,3.17471
9.01178,0.05028,3.1807
9.01896,0.04788,3.16753
9.01417,0.0814,3.15915
9.02734,0.07302,3.14838
9.00699,0.01915,3.17232
9.01417,0.04669,3.15915
9.01537,0.06464,3.15915
9.01896,0.08859,3.15436
9.00579,0.02753,3.17112
9.00938,-0.02155,3.18429
9.01178,0.10654,3.15795
9.00699,0.02993,3.1807
9.01776,0.04908,3.17232
MEDIA X, MEDIA Y, MEDIA Z 
9.01366,0.05239,3.16821, 
INCERTEZAS X,INCERTEZAS Y,INCERTEZAS Z
0.00706,0.03295,0.01018
0.00035,0.00035,0.00035
INC FINAL X,INC FINAL Y,INC FINAL Z
0.00707,0.03295,0.01019
ANG ENCODER,ANG APP,INC FINAL ANG

070.1999,70.63422,0.07015



 X,Y,Z 
9.45111,0.11732,1.37667
9.44872,0.11372,1.37188
9.46308,0.09697,1.38744
9.45111,0.11253,1.38026
9.46308,0.09697,1.37786
9.45111,0.10415,1.37427
9.46069,0.12809,1.37427
9.44991,0.10295,1.37547
9.46308,0.11013,1.37786
9.4559,0.11013,1.38744
9.4571,0.12929,1.38744
9.46069,0.10894,1.37188
9.45231,0.09457,1.38385
9.47266,0.10415,1.39343
9.45231,0.10534,1.37188
9.4547,0.12809,1.36709
9.4547,0.10654,1.38624
9.4559,0.11253,1.38505
9.46428,0.09697,1.38385
9.46428,0.09218,1.38624
9.4559,0.10056,1.38026
MEDIA X, MEDIA Y, MEDIA Z 
9.45727,0.1082,1.38003, 
INCERTEZAS X,INCERTEZAS Y,INCERTEZAS Z
0.0062,0.01083,0.00689
0.00035,0.00035,0.00035
INC FINAL X,INC FINAL Y,INC FINAL Z
0.00621,0.01084,0.0069
ANG ENCODER,ANG APP,INC FINAL ANG

080.0999,81.69838,0.05507



 X,Y,Z 
9.56005,0.18794,-0.15921
9.56962,0.19632,-0.16041
9.56364,0.18076,-0.15682
9.55646,0.18555,-0.15083
9.5792,0.18076,-0.1652
9.57441,0.19034,-0.15443
9.57202,0.18675,-0.164
9.57681,0.16999,-0.18794
9.57082,0.19393,-0.16999
9.56244,0.17717,-0.17119
9.56843,0.16759,-0.1652
9.56244,0.18076,-0.14126
9.54808,0.18316,-0.15443
9.56244,0.19872,-0.14245
9.56005,0.18316,-0.15802
9.56962,0.17957,-0.17238
9.56364,0.17597,-0.15682
9.57322,0.25139,-0.15323
9.56843,0.17957,-0.16041
9.56484,0.18914,-0.14365
9.56484,0.19034,-0.17238
MEDIA X, MEDIA Y, MEDIA Z 
9.56626,0.18709,-0.16001, 
INCERTEZAS X,INCERTEZAS Y,INCERTEZAS Z
0.00723,0.01672,0.01124
0.00035,0.00035,0.00035
INC FINAL X,INC FINAL Y,INC FINAL Z
0.00724,0.01672,0.01124
ANG ENCODER,ANG APP,INC FINAL ANG

090.0000
090.0000,90.9581,0.08004


